 0  0  0 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 5  5  0 O.XEEDO.X.WDAA.KW...LKW...LKVV..JJ.. J 99 L 99 X 98 E 99 W 99 
 5  5  0 O.XEEDO.XKWDAA.KW....KW...LVV...LJJ. V 99 K 99 X 98 E 99 W 99 
 5  5  0 OEEKWDO.XKWDAAXKW...L.....L.VV....JJ L 99 J 99 X 99 K 98 E 99 
 5  5  0 O.XEEDO.X.WDAA.KW...LKW...LKVVJJ.... J 97 L 99 X 98 E 99 W 99 
 5  5  0 O.XEEDO.XKWDAA.KW....KW...L.VV..L.JJ J 99 K 99 X 98 E 99 W 99 
 5  5  0 O.XEEDO.X.WD.AAKW....KW...LKVV..L.JJ J 99 A 99 X 98 E 99 W 99 
 5  5  0 O..KEEO..KW.AAXKWD..X.WD..L.VV..L.JJ K 98 E 98 D 98 J 99 W 99 
 5  5  0 O..EE.O..KW.AAXKWD..XKWD..L.VV..L.JJ E 99 K 99 D 98 J 99 W 99 
 5  5  0 O.EE..O.X.WDAAXKWD..LKW...LKVVJJ.... W 99 D 99 J 97 L 99 X 99 
 5  5  0 OEE.W.O..KWDAAXKWD..XK....LVV...L.JJ D 99 J 99 E 99 V 99 K 99 
 5  5  0 O.XEE.O.X.WD.AAKWD...KW...LKVV..LJJ. D 99 A 99 X 98 E 99 W 99 
 5  5  0 OEE.W.O.X.WDAAXKWD..LK....LKVVJJ.... J 97 D 99 L 99 E 99 X 99 
 5  5  0 OEEKW.O.XKW.AAXKWD.....D..L.VV..L.JJ X 99 J 99 D 98 K 98 E 99 
 5  5  0 O..EEDO.X.WDAAXKW...LKW...LKVV....JJ L 99 E 99 J 99 X 99 W 99 
 5  5  0 OEE.W.O.X.W.AAXKWD..LK.D..LKVV..JJ.. J 99 D 98 L 99 E 99 X 99 
 5  5  0 OEEKW.O.XKW.AAXKWD..L..D..L.VV...JJ. K 98 D 98 L 99 E 99 X 99 
 5  5  0 O..EEDO.XKWDAAXKW....KW...L.VV..L.JJ K 99 E 99 J 99 X 99 W 99 
 5  5  0 O...EEO..KWDAAXKWD..XKW...L.VV..L.JJ E 98 J 99 W 99 D 99 K 99 
 5  5  0 O...EEO..KW.AAXKW...XKW...LVVD..LJJD E 98 D 96 W 99 V 99 K 99 
 5  5  0 O.EE..O.XKWDAAXKWD...KW...L.VV..L.JJ W 99 K 99 J 99 D 99 X 99 
